900012353248,"04, 21, 24, 31, 36"
900022870279,"04, 05, 09, 15, 21"
900015503487,"03, 06, 10, 12, 36"
900044662724,"04, 10, 17, 33, 34"
900003764210,"01, 04, 24, 27, 35"
900004440911,"13, 19, 27, 31, 36"
900038484519,"05, 08, 26, 27, 28"
900003118357,"03, 18, 25, 26, 33"
900039590280,"05, 15, 20, 31, 36"
900053476407,"11, 13, 18, 23, 30"
900062845700,"01, 12, 17, 20, 23"
900068061120,"05, 09, 15, 22, 35"
900071864843,"03, 05, 15, 23, 28"
900086199235,"08, 09, 10, 20, 36"
900041727638,"07, 14, 24, 27, 28"
900071497274,"02, 03, 06, 08, 26"
900071111420,"02, 16, 24, 32, 36"
900030346614,"13, 16, 17, 18, 31"
900048993049,"05, 13, 22, 28, 33"
900039383038,"06, 07, 11, 13, 15"
900030393021,"08, 09, 15, 21, 26"
900044953711,"06, 12, 13, 14, 23"
900025287909,"07, 12, 25, 31, 32"
900024306762,"03, 08, 13, 29, 30"
900041979050,"19, 24, 27, 30, 32"
900040299412,"02, 11, 15, 33, 35"
900033979764,"13, 15, 22, 23, 29"
900025370730,"02, 17, 22, 29, 35"
900014623306,"07, 08, 09, 15, 25"
900004298092,"01, 10, 19, 20, 22"
900057345463,"01, 04, 10, 30, 33"
900025377210,"07, 14, 20, 21, 36"
900094156631,"07, 14, 27, 33, 35"
900092058447,"01, 08, 09, 15, 31"
900056916729,"10, 14, 31, 32, 36"
900080341469,"04, 12, 23, 24, 32"
900090642644,"10, 17, 18, 25, 32"
900021605675,"08, 11, 15, 24, 36"
900007133875,"08, 19, 20, 28, 36"
900095997493,"02, 09, 22, 23, 30"
900058233713,"09, 11, 17, 32, 34"
900015827496,"09, 17, 18, 28, 31"
900030903582,"03, 06, 21, 30, 36"
900054397923,"10, 13, 19, 27, 29"
900052847060,"06, 13, 24, 27, 36"
900030948692,"04, 07, 13, 14, 29"
900049700299,"01, 09, 14, 21, 23"
900017045018,"02, 12, 26, 33, 34"
900061568772,"05, 07, 09, 25, 31"
900018730831,"09, 13, 15, 20, 36"
900051965566,"03, 18, 19, 26, 31"
900055504382,"17, 18, 20, 24, 34"
900078149565,"14, 15, 18, 23, 28"
900081080263,"09, 10, 20, 27, 32"
900034003213,"05, 18, 29, 31, 35"
900068320614,"09, 11, 23, 24, 25"
900058641240,"05, 08, 15, 24, 36"
900079072677,"11, 15, 21, 23, 24"
900061002335,"02, 07, 16, 19, 27"
900093195178,"17, 24, 25, 27, 30"
900019731962,"03, 12, 23, 33, 36"
900038870113,"02, 06, 16, 26, 28"
900042094792,"02, 16, 18, 23, 28"
900024883879,"05, 07, 24, 27, 33"
900036197278,"07, 13, 16, 23, 24"
900058807651,"07, 09, 17, 25, 32"
900025221157,"01, 25, 33, 35, 36"
900078045353,"02, 08, 15, 16, 34"
900082351151,"15, 19, 23, 32, 35"
900060685383,"04, 06, 11, 14, 17"
900044257607,"03, 10, 31, 32, 34"
900056801940,"01, 12, 15, 16, 20"
900028285576,"09, 21, 29, 31, 34"
900034641376,"02, 04, 14, 17, 29"
900055438074,"05, 06, 13, 15, 21"
900062038280,"04, 12, 18, 25, 31"
900091459179,"08, 09, 17, 26, 35"
900059298162,"10, 14, 22, 27, 29"
900079895945,"04, 13, 31, 32, 33"
900055484791,"07, 09, 11, 16, 26"
900056757740,"09, 18, 20, 28, 34"
900089120101,"12, 20, 27, 29, 35"
900029622919,"16, 19, 25, 27, 28"
900049832134,"02, 05, 10, 30, 35"
900049660901,"12, 19, 26, 31, 36"
900007644733,"07, 13, 14, 24, 32"
900042753794,"03, 10, 25, 31, 34"
900085252218,"06, 15, 19, 25, 28"
900009591175,"01, 05, 10, 25, 32"
900092622831,"07, 16, 22, 32, 35"
900038824838,"09, 23, 27, 31, 36"
900021077353,"03, 14, 21, 27, 32"
900061098860,"01, 04, 17, 28, 36"
900080300267,"05, 15, 18, 23, 30"
900045737217,"08, 10, 12, 26, 27"
900035037044,"02, 08, 22, 28, 30"
900055103605,"02, 08, 19, 32, 34"
900089931516,"05, 28, 33, 35, 36"
900097618320,"01, 05, 06, 19, 26"
900053767121,"02, 05, 17, 18, 28"
900036754934,"04, 10, 12, 18, 29"
900049891484,"03, 14, 21, 24, 29"
900077560077,"08, 13, 19, 29, 33"
900099907610,"09, 14, 23, 28, 34"
900065324682,"03, 06, 11, 17, 35"
900085972237,"03, 06, 12, 23, 36"
900058503171,"09, 24, 31, 33, 34"
900098005124,"12, 19, 24, 32, 35"
900043190767,"02, 03, 17, 35, 36"
900038967802,"02, 05, 09, 25, 29"
900003099910,"07, 12, 32, 33, 36"
900007194095,"03, 05, 13, 17, 31"
900062836364,"01, 15, 17, 21, 35"
900052874578,"10, 17, 19, 20, 34"
900078547102,"01, 07, 09, 19, 23"
900085833912,"03, 05, 20, 27, 32"
900001911212,"02, 10, 11, 21, 34"
900046425256,"02, 09, 15, 21, 33"
900011211049,"03, 11, 16, 18, 32"
900035346906,"16, 21, 27, 30, 36"
900016082033,"18, 19, 28, 32, 35"
900077376308,"21, 27, 28, 30, 34"
900065048441,"04, 09, 16, 21, 28"
900043217919,"03, 20, 21, 24, 36"
900065422996,"05, 15, 18, 27, 28"
900036890563,"23, 28, 30, 32, 34"
900081695557,"04, 09, 14, 27, 35"
900023084045,"05, 08, 21, 25, 27"
900010794745,"14, 18, 21, 27, 33"
900072801250,"03, 11, 18, 26, 34"
900089697409,"05, 08, 11, 13, 16"
900098442950,"10, 12, 19, 22, 29"
900076556205,"01, 03, 05, 09, 31"
900081605743,"06, 09, 18, 25, 32"
900081394079,"05, 08, 25, 31, 34"
900059405300,"08, 20, 26, 28, 34"
900076858992,"19, 26, 30, 32, 35"
900058101108,"01, 06, 19, 20, 35"
900052381015,"01, 03, 10, 12, 25"
900076694537,"06, 13, 16, 30, 33"
900060332679,"03, 06, 16, 22, 35"
900029828637,"13, 14, 18, 22, 35"
900008028317,"02, 06, 20, 21, 24"
900077009038,"02, 04, 07, 11, 26"
900081271660,"24, 25, 27, 29, 33"
900016910405,"03, 08, 15, 16, 29"
900009087369,"05, 18, 19, 26, 32"
900027939393,"12, 23, 24, 28, 36"
900085861344,"06, 08, 24, 26, 27"
900033726964,"01, 10, 16, 19, 22"
900048412584,"02, 06, 07, 12, 28"
900043082588,"03, 08, 23, 25, 27"
900089568466,"07, 10, 11, 12, 31"
900024778628,"02, 03, 09, 26, 34"
900036535264,"02, 07, 29, 30, 31"
900089442717,"01, 05, 06, 27, 30"
900053218779,"07, 12, 19, 23, 25"
900062517655,"12, 16, 21, 28, 31"
900040125528,"02, 07, 16, 20, 33"
900098823893,"07, 16, 18, 35, 36"
900054602403,"04, 07, 15, 27, 36"
900071738045,"03, 04, 07, 13, 27"
900041571838,"01, 11, 12, 21, 29"
900068203822,"02, 04, 20, 21, 28"
900046186944,"07, 08, 18, 27, 35"
900023328302,"15, 19, 20, 24, 34"
900023898869,"02, 06, 14, 24, 36"
900040457479,"03, 05, 07, 14, 29"
900053351235,"08, 14, 20, 23, 35"
900017390428,"17, 22, 25, 28, 34"
900085306153,"03, 04, 14, 28, 32"
900009073747,"01, 03, 22, 23, 26"
900006095126,"01, 13, 15, 25, 36"
900085346049,"01, 03, 09, 12, 20"
900026695752,"04, 25, 27, 31, 34"
900097255732,"02, 19, 22, 23, 24"
900057498395,"09, 20, 24, 29, 33"
900054912461,"11, 18, 23, 27, 31"
900030997748,"01, 10, 20, 30, 36"
900067177767,"06, 08, 14, 23, 24"
900021470533,"03, 05, 20, 27, 36"
900018078228,"03, 12, 13, 25, 28"
900002865851,"02, 20, 24, 27, 34"
900000899923,"04, 06, 08, 33, 36"
900077440627,"04, 06, 09, 12, 27"
900085084873,"03, 16, 22, 34, 35"
900032214701,"03, 06, 12, 13, 25"
900033461010,"18, 19, 24, 29, 31"
900097178853,"02, 04, 09, 24, 27"
900024332440,"03, 11, 21, 23, 27"
900025146161,"02, 03, 21, 22, 34"
900014822101,"12, 17, 18, 20, 27"
900097819963,"13, 21, 23, 29, 35"
900069201612,"07, 10, 15, 22, 31"
900089504193,"16, 22, 28, 34, 35"
900009475879,"06, 13, 18, 19, 30"
900085765723,"12, 14, 19, 20, 29"
900058212225,"05, 06, 11, 25, 32"
900053504763,"01, 13, 33, 34, 35"
900019313118,"07, 15, 27, 33, 34"
900003267531,"07, 09, 19, 20, 23"
900027483556,"05, 10, 14, 26, 31"
900031871721,"02, 09, 10, 19, 31"
900037521032,"08, 15, 19, 22, 29"
900045786480,"09, 10, 16, 20, 33"
900099126648,"05, 08, 13, 25, 28"
900038293290,"20, 22, 27, 28, 36"
900002660272,"01, 09, 12, 16, 23"
900023624504,"07, 12, 14, 21, 31"
900034646427,"02, 03, 12, 13, 17"
900035524281,"17, 25, 27, 28, 31"
900010713452,"03, 19, 21, 30, 34"
900081078191,"17, 22, 27, 31, 33"
900062211877,"01, 18, 19, 26, 33"
900051137895,"04, 16, 19, 20, 31"
900050856420,"02, 08, 10, 21, 36"
900083049651,"05, 06, 08, 13, 18"
900080744526,"04, 06, 11, 24, 27"
900021021696,"05, 10, 12, 22, 28"
900083074646,"13, 21, 22, 34, 35"
900016142579,"10, 20, 21, 24, 36"
900014697566,"16, 17, 24, 28, 35"
900064583124,"01, 05, 14, 22, 30"
900012018405,"04, 12, 16, 28, 35"
900065953188,"03, 08, 28, 32, 34"
900010533879,"12, 18, 23, 25, 33"
900004875803,"03, 07, 16, 23, 26"
900024431477,"04, 07, 11, 30, 34"
900091496053,"04, 10, 22, 35, 36"
900088227108,"11, 13, 17, 23, 33"
900092012563,"06, 23, 31, 32, 35"
900054050177,"03, 06, 14, 23, 36"
900063239099,"06, 10, 14, 16, 23"
900004658432,"05, 06, 20, 21, 26"
900081607016,"05, 09, 16, 17, 35"
900096468162,"12, 16, 22, 28, 30"
900061097690,"08, 17, 18, 19, 36"
900093581851,"01, 06, 07, 21, 35"
900081332849,"01, 04, 09, 24, 29"
900058846920,"06, 14, 15, 31, 35"
900030157358,"04, 11, 18, 31, 35"
900051535414,"01, 06, 18, 21, 28"
900084387453,"07, 08, 15, 20, 27"
900006284281,"05, 08, 09, 23, 26"
900039961696,"05, 07, 15, 16, 31"
900095988703,"05, 09, 19, 20, 27"
900077068847,"16, 19, 24, 33, 34"
900012774823,"05, 21, 24, 26, 30"
900088226368,"05, 14, 22, 23, 27"
900038174287,"10, 11, 20, 21, 36"
900020783628,"07, 12, 18, 25, 33"
900018157614,"02, 04, 12, 19, 20"
900025740566,"10, 14, 15, 16, 35"
900077866212,"10, 12, 15, 19, 36"
900024657657,"04, 16, 19, 27, 31"
900071335663,"09, 14, 20, 32, 35"
900074464470,"01, 10, 16, 23, 26"
900054376349,"05, 10, 24, 29, 35"
900072097952,"02, 03, 11, 12, 19"
900061167601,"04, 06, 12, 15, 20"
900019127512,"05, 08, 12, 13, 29"
900062134327,"02, 11, 14, 23, 36"
900054766962,"03, 10, 19, 22, 23"
900063371793,"03, 09, 22, 24, 26"
900045054379,"19, 22, 24, 29, 32"
900042674647,"04, 14, 19, 29, 32"
900064833539,"08, 25, 27, 28, 33"
900036148112,"08, 19, 21, 23, 34"
900074515159,"03, 07, 19, 28, 30"
900060407585,"01, 07, 23, 27, 35"
900076357168,"07, 17, 28, 32, 33"
900012333514,"07, 15, 31, 32, 36"
900008973842,"06, 14, 28, 30, 36"
900024353191,"20, 27, 28, 29, 33"
900009226925,"06, 11, 14, 33, 34"
900067763380,"08, 19, 26, 29, 34"
900015942010,"06, 14, 20, 27, 35"
900030262659,"01, 14, 21, 30, 32"
900023039738,"24, 32, 33, 34, 36"
900094213891,"03, 04, 05, 23, 30"
900095356949,"07, 11, 13, 15, 35"
900056898712,"05, 11, 12, 22, 35"
900097038341,"03, 08, 14, 19, 20"
900030282049,"14, 19, 20, 31, 32"
900022427530,"15, 17, 22, 34, 35"
900044940368,"02, 06, 08, 10, 32"
900045884816,"04, 08, 11, 23, 35"
900015426344,"05, 11, 20, 34, 36"
900005361719,"04, 05, 22, 24, 32"
900063941041,"09, 17, 25, 28, 35"
900034657893,"04, 06, 07, 08, 11"
900007201978,"05, 07, 26, 31, 33"
900029565330,"01, 02, 03, 22, 26"
900049108585,"02, 10, 23, 26, 29"
900049671794,"15, 20, 26, 28, 35"
900018425621,"13, 19, 22, 23, 34"
900047398466,"04, 15, 19, 24, 34"
900056380042,"04, 13, 21, 24, 28"
900072779978,"10, 15, 19, 32, 35"
900088438815,"07, 15, 18, 20, 25"
900048609447,"02, 03, 05, 06, 17"
900083090132,"02, 08, 16, 32, 33"
900009857868,"07, 14, 17, 22, 34"
900071912850,"16, 27, 30, 31, 35"
900070190046,"06, 10, 15, 29, 31"
900088681541,"05, 06, 25, 27, 28"
900067840818,"01, 14, 17, 30, 34"
900073346205,"02, 03, 13, 16, 17"
900012754794,"02, 09, 16, 27, 34"
900073497427,"20, 22, 23, 24, 34"
900094580494,"13, 18, 20, 27, 31"
900083039794,"06, 07, 12, 31, 32"
900008349508,"02, 10, 15, 25, 26"
900018715500,"01, 02, 11, 27, 28"
900058564203,"11, 13, 22, 27, 34"
900089973858,"04, 15, 19, 24, 33"
900080993328,"01, 05, 30, 31, 33"
900061638297,"02, 03, 04, 17, 19"
900062649940,"04, 14, 15, 32, 35"
900001603548,"02, 13, 16, 25, 29"
900000028953,"17, 27, 28, 29, 36"
900059157127,"02, 20, 21, 25, 29"
900006263379,"04, 05, 15, 17, 21"
900011289173,"11, 22, 30, 31, 36"
900083445739,"03, 21, 24, 32, 33"
900044670733,"06, 07, 15, 16, 36"
900001773558,"07, 11, 16, 18, 33"
900008033907,"08, 10, 13, 17, 26"
900083066604,"14, 19, 21, 31, 36"
900005910323,"06, 12, 18, 28, 30"
900099330313,"24, 26, 31, 33, 34"
900054774709,"04, 10, 19, 25, 29"
900027196862,"01, 05, 15, 19, 27"
900069880357,"04, 11, 18, 19, 36"
900061034885,"05, 12, 18, 29, 30"
900004758744,"08, 13, 14, 28, 31"
900008909147,"01, 19, 22, 29, 35"
900024197309,"03, 14, 26, 28, 31"
900035569505,"01, 04, 08, 12, 36"
900092632050,"02, 09, 18, 19, 36"
900048001408,"08, 09, 13, 24, 34"
900070681375,"05, 08, 10, 27, 35"
900046814716,"04, 07, 08, 17, 19"
900057810898,"08, 10, 12, 14, 21"
900051072872,"07, 08, 18, 25, 30"
900031071892,"03, 06, 15, 26, 27"
900082964919,"02, 04, 11, 25, 28"
900035049404,"05, 11, 13, 17, 23"
900034837276,"08, 14, 23, 29, 32"
900022306558,"17, 18, 22, 33, 34"
900017638575,"06, 17, 18, 28, 32"
900004989482,"08, 14, 17, 18, 24"
900045651393,"03, 10, 19, 20, 34"
900052933060,"18, 19, 22, 31, 36"
900063616244,"12, 16, 20, 25, 27"
900033053146,"01, 02, 10, 25, 32"
900004018822,"04, 06, 09, 10, 14"
900004619084,"19, 20, 24, 29, 36"
900063150841,"09, 25, 26, 35, 36"
900025943470,"03, 12, 18, 24, 26"
900075708640,"13, 20, 23, 26, 31"
900073584414,"14, 21, 27, 29, 32"
900058715085,"02, 17, 21, 25, 30"
900002961447,"01, 08, 28, 31, 34"
900076247671,"01, 04, 05, 07, 33"
900033194367,"03, 06, 17, 22, 36"
900017224373,"13, 18, 26, 27, 30"
900080146678,"19, 20, 32, 34, 36"
900068947236,"03, 12, 19, 24, 36"
900062552618,"08, 11, 14, 20, 24"
900042701947,"17, 23, 26, 33, 34"
900046118844,"01, 05, 19, 22, 32"
900020974455,"04, 13, 15, 16, 31"
900047583512,"02, 16, 22, 26, 36"
900040892846,"04, 21, 23, 25, 33"
900092961672,"04, 07, 13, 21, 28"
900080597214,"06, 13, 27, 30, 35"
900009843852,"20, 21, 23, 27, 30"
900018673981,"02, 12, 24, 28, 31"
900078982312,"19, 20, 25, 29, 31"
900081625611,"12, 20, 30, 31, 32"
900079436005,"06, 13, 14, 24, 26"
900091246805,"08, 14, 15, 24, 31"
900009515087,"02, 10, 16, 18, 34"
900052626325,"03, 21, 24, 27, 33"
900005711146,"04, 06, 14, 18, 34"
900029299241,"04, 12, 13, 24, 32"
900015938154,"04, 05, 07, 24, 31"
900095562687,"01, 09, 12, 26, 35"
900079287334,"01, 07, 12, 21, 33"
900030600071,"07, 21, 31, 32, 34"
900072777948,"13, 22, 25, 28, 30"
900041075510,"06, 11, 13, 21, 35"
900098703011,"08, 13, 17, 24, 28"
900049462256,"13, 14, 21, 27, 35"
900024982473,"09, 10, 30, 31, 34"
900057702846,"01, 04, 17, 19, 27"
900088633520,"07, 08, 15, 16, 30"
900092933640,"01, 18, 19, 21, 23"
900082097614,"15, 18, 25, 27, 30"
900046789306,"01, 18, 23, 31, 36"
900029826718,"11, 18, 19, 23, 35"
900048408038,"11, 16, 17, 29, 31"
900034406037,"06, 28, 32, 33, 34"
900042669209,"05, 09, 16, 21, 31"
900009091175,"04, 08, 11, 17, 23"
900079730260,"02, 03, 08, 19, 20"
900016751036,"04, 08, 10, 13, 21"
900095066805,"06, 09, 11, 22, 25"
900079617972,"07, 13, 14, 17, 32"
900058204714,"03, 18, 22, 24, 32"
900097354756,"24, 27, 29, 33, 34"
900033832515,"07, 13, 29, 30, 35"
900053630662,"07, 19, 27, 30, 31"
900058252077,"02, 06, 21, 32, 35"
900089500062,"01, 03, 05, 10, 36"
900014098442,"06, 10, 20, 30, 31"
900084869748,"01, 18, 21, 26, 27"
900068752595,"14, 15, 18, 33, 36"
900063851136,"10, 11, 15, 21, 25"
900075059311,"01, 04, 05, 09, 28"
900042945517,"03, 23, 24, 28, 34"
900061642007,"05, 10, 16, 21, 23"
900040460265,"01, 02, 04, 28, 34"
900098965494,"06, 11, 25, 29, 34"
900063091850,"21, 22, 26, 27, 32"
900081666929,"04, 09, 12, 22, 33"
900018540899,"15, 16, 27, 28, 35"
900004880570,"11, 13, 15, 22, 30"
900041636517,"04, 05, 12, 15, 32"
900033758220,"03, 12, 19, 20, 30"
900046304338,"21, 24, 26, 28, 33"
900016821455,"10, 20, 27, 30, 32"
900097927383,"06, 14, 18, 31, 33"
900076009116,"10, 17, 25, 31, 33"
900023296154,"19, 21, 22, 31, 35"
900083104999,"06, 07, 14, 22, 23"
900070960986,"01, 04, 10, 21, 26"
900055387041,"13, 14, 15, 29, 32"
900085444171,"10, 16, 22, 25, 36"
900049686838,"01, 09, 14, 17, 33"
900047727378,"08, 17, 23, 32, 33"
900056231579,"04, 21, 24, 28, 35"
900034813752,"01, 10, 18, 23, 30"
900077940262,"05, 11, 14, 27, 33"
900075066793,"10, 15, 27, 28, 32"
900002370352,"05, 11, 17, 26, 34"
900070485694,"04, 06, 08, 10, 16"
900015514608,"04, 09, 10, 32, 36"
900086903321,"03, 13, 22, 33, 35"
900054529878,"06, 10, 22, 31, 34"
900087622842,"16, 19, 21, 24, 35"
900038387000,"09, 13, 20, 23, 26"
900059983223,"04, 12, 16, 18, 30"
900090034173,"13, 15, 19, 26, 30"
900056561112,"05, 07, 23, 25, 28"
900012142430,"04, 05, 28, 32, 34"
900028016960,"03, 04, 22, 34, 36"
900007898156,"03, 07, 10, 19, 31"
900006767703,"03, 05, 16, 18, 32"
900068629641,"03, 15, 16, 21, 35"
900027723914,"07, 23, 26, 28, 30"
900086345893,"05, 07, 12, 15, 33"
900025721635,"02, 06, 19, 31, 33"
900051644954,"05, 10, 12, 27, 28"
900010449314,"02, 15, 21, 22, 34"
900075765291,"08, 10, 30, 32, 33"
900070328815,"01, 05, 11, 12, 31"
900051383426,"01, 02, 19, 27, 32"
900032741537,"07, 12, 19, 24, 35"
900094826905,"02, 09, 19, 32, 36"
900033809164,"06, 21, 29, 30, 32"
900046664829,"02, 09, 12, 22, 29"
900086792548,"03, 10, 11, 19, 34"
900050152362,"01, 06, 17, 24, 28"
900033732478,"02, 07, 11, 17, 33"
900082716642,"05, 07, 25, 26, 29"
900011841352,"03, 22, 24, 27, 28"
900001938709,"15, 16, 22, 27, 30"
900073602608,"10, 11, 12, 20, 31"
900042066209,"08, 11, 15, 21, 26"
900003625324,"04, 14, 15, 22, 29"
900036047372,"10, 12, 17, 31, 32"
900045620490,"01, 05, 19, 26, 31"
900097215715,"24, 33, 34, 35, 36"
900080950314,"03, 05, 15, 33, 36"
900024325231,"05, 09, 16, 21, 36"
900094518473,"03, 06, 16, 29, 31"
900030432654,"09, 13, 14, 22, 35"
900061806817,"03, 10, 21, 23, 24"
900072548758,"30, 32, 33, 34, 36"
900054553502,"01, 04, 11, 16, 31"
900087012353,"10, 18, 25, 29, 31"
900056853599,"02, 10, 12, 16, 22"
900052009727,"08, 14, 32, 33, 35"
900072739706,"04, 21, 22, 25, 31"
900056003609,"10, 19, 24, 26, 33"
900099727924,"05, 19, 24, 32, 35"
900014132627,"04, 05, 08, 16, 19"
900089385833,"03, 08, 10, 12, 17"
900057343400,"02, 11, 22, 32, 33"
900040269726,"02, 13, 17, 27, 32"
